Class,count of spam words,count of function words,count of HTML anchors,count of all tags,count of all tags not anchor,count of image tags,count of alphanumeric,count of duplicate words,min word length,count of lower case,longest capitalized word,count of lines,count of digits,count of whitespaces,count of uppercase chars,count of all chars,count of tabs,count of specials,count of alpha chars,count of words,average word lt,count of words whose lt is greater than 6,count of words whose lt is lesser than 3,count of single qoutes,count of commas,count of periods,count of semicolon,count of question marks,count of multiple question marks,count of exclamation,count of multiple exclamation,count of colons,count of ellipses,count of sentences,count of paras,avg number of sentences per para,avg no of words per para,avg no of chars per para,avg no of words per sentence,no of sentences beginning with caps,no of sentences beginning with lower,frequency of $,count of capitalized words,count of all caps,count of digit words,words with only letters,only single letter words,only single digit words,single chars,max ratio of uppercase letters to lowercase letters of each word.,Max of ratio of uppercase letters to all characters of each word,max ratio of digits to all chars in a word,Max of ratio of non-alphanumeric characters to all characters of each word,Max of the longest repeating character,Max of the character lengths of words,minimum char diversity
1,4,106,9,75,66,4,1486,45,3,1269,15,89,40,334,177,2019,0,199,1446,262,7.706106870229007,95,83,0,6,30,0,3,0,6,0,5,0,22,18,1.2222222222222223,14.555555555555555,112.16666666666667,11.909090909090908,16,3,0,57,26,2,219,0,2,4,0.2795662866085401,8.5,0.03839879112359617,1.0498582608198186,24,67,4.2388059701492535
1,0,0,0,0,0,0,36625,2,12,14024,20,489,4198,0,18403,37436,0,811,32427,487,76.870636550308,487,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,487.0,37436.0,487.0,1,0,0,334,0,0,2,0,0,0,1.312250427837992,68.41666666666666,0.11213804893685222,0.043327278555401215,3,76,11.618421052631579
1,2,34,0,0,0,0,833,28,3,757,5,26,3,121,73,1030,0,76,830,133,7.7443609022556394,71,37,3,3,16,0,0,0,1,0,9,6,9,10,0.9,13.3,103.0,14.777777777777779,7,0,0,65,2,0,103,0,0,0,0.0964332892998679,11.263157894736842,0.002912621359223301,0.1912621359223301,3,41,5.609756097560975
1,2,33,0,0,0,0,710,28,3,639,5,21,3,111,68,872,0,51,707,120,7.266666666666667,63,35,2,3,11,0,0,0,1,0,6,4,8,9,0.8888888888888888,13.333333333333334,96.88888888888889,15.0,6,0,0,60,2,0,99,0,0,0,0.10641627543035993,33.4,0.0034403669724770644,0.18577981651376146,3,23,7.826086956521739
1,3,2,18,81,63,23,29,0,5,24,1,43,0,9,5,86,0,48,29,7,12.285714285714286,3,2,0,0,0,0,0,0,6,2,0,0,3,3,1.0,2.3333333333333335,28.666666666666668,2.3333333333333335,1,0,0,4,0,0,5,0,0,0,0.20833333333333334,9.142857142857142,0.0,0.6627906976744186,37,8,7.75
1,1,52,0,0,0,0,567,7,2,501,3,24,41,100,25,720,0,53,526,109,6.605504587155964,28,51,0,3,13,0,0,0,0,0,4,0,9,8,1.125,13.625,90.0,12.11111111111111,9,0,0,10,0,2,91,3,0,0,0.0499001996007984,3.0410958904109586,0.05694444444444444,0.2125,3,73,3.0410958904109586
1,2,57,2,35,33,0,686,12,3,613,5,38,7,138,66,887,0,63,679,149,5.953020134228188,46,57,4,1,6,0,2,0,3,0,1,0,12,10,1.2,14.9,88.7,12.416666666666666,7,1,0,31,11,2,126,1,0,2,0.10766721044045677,25.875,0.007891770011273957,0.2266065388951522,4,15,14.266666666666667
1,2,17,2,62,60,0,240,2,3,169,5,40,1,52,70,352,0,60,239,62,5.67741935483871,11,26,1,1,0,0,0,0,11,1,2,0,10,11,0.9090909090909091,5.636363636363637,32.0,6.2,9,0,0,41,10,1,44,0,1,1,0.41420118343195267,37.66666666666667,0.002840909090909091,0.3181818181818182,5,11,11.0
1,8,11,0,0,0,0,457,0,3,369,1,32,51,54,37,622,0,111,406,69,9.014492753623188,22,23,1,1,19,0,6,0,2,0,6,5,4,7,0.5714285714285714,9.857142857142858,88.85714285714286,17.25,0,3,0,34,0,1,49,1,0,2,0.1002710027100271,3.732142857142857,0.0819935691318328,0.2652733118971061,11,56,3.732142857142857
1,5,36,3,106,103,0,775,15,2,634,9,96,22,382,119,1326,0,169,753,159,8.339622641509434,61,47,2,1,3,0,0,0,11,1,2,0,10,14,0.7142857142857143,11.357142857142858,94.71428571428571,15.9,3,0,2,62,16,4,108,2,3,8,0.18769716088328076,138.75,0.016591251885369532,0.4155354449472097,12,15,37.666666666666664
1,0,19,0,0,0,0,344,9,2,299,8,18,4,133,41,564,0,87,340,66,8.545454545454545,20,20,1,5,6,0,0,0,7,1,3,0,7,1,7.0,66.0,564.0,9.428571428571429,5,1,0,14,8,0,48,1,0,0,0.13712374581939799,28.375,0.0070921985815602835,0.3900709219858156,39,44,5.641025641025641
1,0,0,0,0,0,0,132,0,4,24,11,6,1,22,107,166,0,12,131,24,6.916666666666667,8,8,2,0,3,0,0,0,2,0,0,0,2,1,2.0,24.0,166.0,12.0,2,0,0,23,23,0,19,1,0,0,4.458333333333333,7.6,0.006024096385542169,0.20481927710843373,3,28,2.1071428571428568
1,3,39,3,8,5,0,398,9,2,359,5,17,7,88,32,514,0,28,391,89,5.775280898876405,26,38,0,2,4,0,0,0,0,0,0,2,4,3,1.3333333333333333,29.666666666666668,171.33333333333334,22.25,4,0,0,18,5,1,76,1,0,1,0.08913649025069638,6.8,0.013618677042801557,0.22568093385214008,4,20,6.8
1,8,46,3,44,41,0,532,23,3,472,8,55,4,95,56,708,0,81,528,115,6.156521739130435,41,40,4,4,10,0,0,0,3,0,0,0,8,13,0.6153846153846154,8.846153846153847,54.46153846153846,14.375,5,1,0,23,9,0,92,4,0,0,0.11864406779661017,15.583333333333332,0.005649717514124294,0.24858757062146894,6,12,15.583333333333332
1,1,52,0,0,0,0,557,7,2,502,2,24,35,100,20,709,0,52,522,109,6.504587155963303,28,51,0,3,13,0,0,0,0,0,4,0,9,8,1.125,13.625,88.625,12.11111111111111,9,0,0,10,0,2,91,3,0,0,0.0398406374501992,3.403225806451613,0.04936530324400564,0.2143864598025388,3,62,3.403225806451613
1,9,28,3,67,64,0,557,8,3,446,5,42,4,99,107,737,0,81,553,116,6.353448275862069,41,40,1,3,23,0,0,0,4,1,2,0,5,9,0.5555555555555556,12.88888888888889,81.88888888888889,23.2,3,1,0,69,8,0,100,0,0,1,0.2399103139013453,7.88,0.005427408412483039,0.24423337856173677,8,25,7.88
1,1,60,2,29,27,0,675,16,2,592,5,32,15,137,68,879,0,67,660,147,5.979591836734694,45,60,4,5,8,0,0,0,2,0,2,2,11,7,1.5714285714285714,21.0,125.57142857142857,13.363636363636363,8,1,0,27,11,2,119,0,0,1,0.11486486486486487,8.538461538461538,0.017064846416382253,0.23208191126279865,4,26,8.538461538461538
1,3,43,0,0,0,0,739,29,2,649,6,30,20,182,70,1044,0,123,719,139,7.510791366906475,59,42,0,6,20,0,0,0,2,0,5,4,16,1,16.0,139.0,1044.0,8.6875,11,2,0,39,9,0,103,4,0,0,0.10785824345146379,39.0,0.019157088122605363,0.2921455938697318,39,44,7.7727272727272725
1,3,30,11,50,39,11,368,0,3,297,10,49,3,52,68,497,0,77,365,60,8.283333333333333,20,26,0,0,8,0,1,0,0,0,2,2,3,1,3.0,60.0,497.0,20.0,1,0,0,8,3,0,51,1,0,1,0.22895622895622897,5.6923076923076925,0.006036217303822937,0.2595573440643863,36,66,2.742424242424242
1,11,200,0,0,0,0,2603,135,2,2307,5,93,70,574,226,3822,0,645,2533,549,6.961748633879782,187,190,2,6,234,0,8,0,38,4,193,14,52,27,1.9259259259259258,20.333333333333332,141.55555555555554,10.557692307692308,35,0,5,187,8,0,432,6,0,13,0.09796272214997832,17.971830985915496,0.018315018315018316,0.3189429618001047,60,71,17.971830985915496
1,1,17,0,0,0,0,321,0,2,307,1,14,6,100,8,498,0,77,315,58,8.586206896551724,22,19,0,1,7,0,0,0,4,0,3,0,7,1,7.0,58.0,498.0,8.285714285714286,5,1,0,8,0,0,44,1,0,0,0.026058631921824105,23.0,0.012048192771084338,0.35542168674698793,39,44,4.538461538461538
1,8,46,3,44,41,0,527,23,3,467,8,55,4,95,56,704,0,82,523,115,6.121739130434783,41,40,4,4,10,0,0,0,3,0,0,0,8,13,0.6153846153846154,8.846153846153847,54.15384615384615,14.375,5,1,0,23,9,0,92,4,0,0,0.11991434689507495,22.875,0.005681818181818182,0.25142045454545453,6,12,15.666666666666666
1,0,21,2,19,17,0,173,4,2,143,3,14,18,31,12,222,0,18,155,37,6.0,4,15,0,1,0,0,2,0,0,0,0,0,3,4,0.75,9.25,55.5,12.333333333333334,2,1,0,4,0,0,33,0,0,0,0.08391608391608392,2.27027027027027,0.08108108108108109,0.22072072072072071,4,37,2.27027027027027
1,4,6,0,0,0,0,170,9,2,121,2,14,27,22,22,219,0,27,143,26,8.423076923076923,12,9,0,0,4,0,0,0,1,0,2,0,2,6,0.3333333333333333,4.333333333333333,36.5,13.0,2,0,2,13,0,0,20,0,0,0,0.18181818181818182,2.2051282051282053,0.1232876712328767,0.2237442922374429,2,39,2.2051282051282053
1,0,16,7,42,35,6,148,0,2,128,7,33,5,53,15,245,0,44,143,35,7.0,11,16,0,1,1,0,0,0,0,0,0,0,1,2,0.5,17.5,122.5,35.0,0,0,0,2,2,1,25,1,0,2,0.1171875,9.0,0.02040816326530612,0.39591836734693875,18,12,9.0
1,4,31,0,0,0,0,382,4,3,348,2,16,17,73,17,491,0,36,365,81,6.061728395061729,27,36,2,4,3,0,4,1,0,0,1,2,3,5,0.6,16.2,98.2,27.0,3,0,0,15,0,4,65,0,1,1,0.04885057471264368,10.909090909090908,0.034623217922606926,0.2219959266802444,3,33,4.0606060606060606
1,8,11,0,0,0,0,498,17,2,339,12,26,12,81,147,632,0,53,486,100,6.32,31,40,0,1,8,0,0,0,6,0,2,0,8,4,2.0,25.0,158.0,12.5,6,1,0,75,21,1,84,1,0,0,0.4336283185840708,4.4324324324324325,0.0189873417721519,0.2120253164556962,3,37,4.4324324324324325
1,4,6,0,0,0,0,169,9,2,124,2,14,26,22,19,218,0,27,143,26,8.384615384615385,12,9,0,0,4,0,0,0,1,0,2,0,2,6,0.3333333333333333,4.333333333333333,36.333333333333336,13.0,2,0,2,13,0,0,20,0,0,0,0.1532258064516129,2.236842105263158,0.11926605504587157,0.22477064220183487,2,38,2.236842105263158
1,3,69,0,0,0,0,903,35,3,791,12,22,40,150,72,1136,0,83,863,154,7.376623376623376,62,47,0,3,26,0,0,0,0,0,7,2,9,3,3.0,51.333333333333336,378.6666666666667,17.11111111111111,6,2,2,16,11,0,123,0,0,0,0.09102402022756005,4.388059701492537,0.035211267605633804,0.2051056338028169,6,67,4.388059701492537
1,3,30,5,29,24,5,380,0,3,307,10,27,1,55,72,490,0,55,379,63,7.777777777777778,21,27,0,0,8,0,1,0,0,0,2,2,3,1,3.0,63.0,490.0,21.0,1,0,0,10,3,1,54,1,1,1,0.23452768729641693,4.961538461538462,0.0020408163265306124,0.22448979591836735,14,66,2.4545454545454546
1,1,63,0,0,0,0,1022,27,3,736,12,28,38,175,248,1304,0,107,984,189,6.8994708994708995,63,71,2,3,24,0,5,0,10,2,7,0,16,9,1.7777777777777777,21.0,144.88888888888889,11.8125,12,4,1,65,54,2,157,0,0,0,0.33695652173913043,32.22222222222222,0.029141104294478526,0.21625766871165644,4,45,7.066666666666666
1,5,57,2,98,96,0,1035,22,2,646,10,96,44,339,345,1540,0,166,991,218,7.064220183486238,68,78,4,2,9,0,1,0,12,0,1,2,16,12,1.3333333333333333,18.166666666666668,128.33333333333334,13.625,13,0,2,101,51,6,154,2,1,8,0.5340557275541795,43.0,0.02857142857142857,0.32792207792207795,6,19,27.52631578947368
1,3,41,0,0,0,0,436,8,2,407,1,41,10,76,19,593,0,81,426,87,6.816091954022989,26,37,1,4,7,0,0,0,6,0,2,0,9,11,0.8181818181818182,7.909090909090909,53.90909090909091,9.666666666666666,7,1,0,17,0,0,69,0,0,1,0.04668304668304668,4.363636363636363,0.016863406408094434,0.26475548060708265,10,44,4.363636363636363
1,10,172,4,4,0,0,2088,112,2,1815,7,117,54,573,219,3207,0,546,2034,478,6.7092050209205025,123,208,5,9,49,0,11,1,14,3,9,6,43,24,1.7916666666666667,19.916666666666668,133.625,11.116279069767442,27,2,0,144,43,4,364,7,3,14,0.1206611570247934,35.96875,0.01683816651075772,0.3489242282507016,50,61,19.18032786885246
1,3,57,0,0,0,0,639,21,2,570,2,23,53,111,16,851,0,101,586,124,6.862903225806452,44,51,4,10,35,0,1,0,0,0,3,0,14,8,1.75,15.5,106.375,8.857142857142858,9,3,6,12,0,1,90,2,0,0,0.028070175438596492,5.720930232558139,0.06227967097532315,0.2491186839012926,3,52,4.884615384615384
1,1,102,0,0,0,0,1222,41,2,1146,4,27,14,229,62,1581,0,130,1208,229,6.903930131004367,79,87,2,3,18,0,1,0,3,0,9,2,8,11,0.7272727272727273,20.818181818181817,143.72727272727272,28.625,8,0,0,39,3,1,200,3,0,1,0.05410122164048865,4.811111111111111,0.008855154965211892,0.22707147375079065,49,90,4.811111111111111
1,0,0,0,0,0,0,361,0,8,179,5,22,11,25,5,527,0,388,103,33,15.969696969696969,19,11,0,2,7,0,0,0,0,0,3,0,1,1,1.0,33.0,527.0,33.0,0,0,0,4,2,0,0,0,0,8,0.05102040816326531,9.804347826086955,0.020872865275142316,0.7836812144212524,5,47,8.787234042553191
1,4,32,0,0,0,0,505,4,3,466,2,21,17,83,22,649,0,61,488,94,6.904255319148936,35,38,3,4,8,0,4,1,0,0,4,4,4,6,0.6666666666666666,15.666666666666666,108.16666666666667,23.5,4,0,0,20,0,4,69,0,1,1,0.04721030042918455,8.473684210526315,0.026194144838212634,0.2218798151001541,3,41,4.317073170731708
1,0,0,0,0,0,0,5179,2,60,1921,8,89,525,0,2733,5308,0,129,4654,87,61.01149425287356,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87.0,0,0,0,62,0,0,0,0,0,0,1.4226965122332118,3.1333333333333333,0.09890730972117559,0.048605877920120576,2,60,3.1
1,5,31,0,0,0,0,382,4,3,348,2,16,17,73,17,491,0,36,365,81,6.061728395061729,26,36,2,4,3,0,4,1,0,0,1,2,3,5,0.6,16.2,98.2,27.0,3,0,0,15,0,4,65,0,1,1,0.04885057471264368,10.909090909090908,0.034623217922606926,0.2219959266802444,3,33,4.0606060606060606
1,5,31,0,0,0,0,382,4,3,348,2,16,17,73,17,491,0,36,365,81,6.061728395061729,26,36,2,4,3,0,4,1,0,0,1,2,3,5,0.6,16.2,98.2,27.0,3,0,0,15,0,4,65,0,1,1,0.04885057471264368,10.909090909090908,0.034623217922606926,0.2219959266802444,3,33,4.0606060606060606
1,3,193,0,0,0,0,2057,46,2,1886,11,68,8,369,163,2628,0,203,2048,418,6.287081339712919,166,163,1,12,29,0,0,0,1,0,3,10,24,12,2.0,34.833333333333336,219.0,17.416666666666668,23,1,0,75,23,0,367,10,0,3,0.08647214854111406,21.21428571428571,0.0030441400304414,0.2176560121765601,66,66,8.666666666666666
1,0,0,0,0,0,0,687,0,40,289,5,14,107,0,291,713,0,26,580,12,59.416666666666664,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,0,0,0,10,0,0,0,0,0,0,1.0069204152249136,1.625,0.15007012622720897,0.0729312762973352,2,60,1.3666666666666667
1,5,31,0,0,0,0,382,4,3,348,2,16,17,73,17,491,0,36,365,81,6.061728395061729,26,36,2,4,3,0,4,1,0,0,1,2,3,5,0.6,16.2,98.2,27.0,3,0,0,15,0,4,65,0,1,1,0.04885057471264368,10.909090909090908,0.034623217922606926,0.2219959266802444,3,33,4.0606060606060606
1,13,69,3,127,124,11,1497,10,2,1149,10,170,179,807,169,2676,22,350,1318,338,7.9171597633136095,104,145,9,15,21,0,8,0,8,2,16,2,30,26,1.1538461538461537,13.0,102.92307692307692,11.266666666666667,14,0,4,136,6,16,185,0,2,27,0.2928558678886434,290.33333333333337,0.1355822388192732,1.6748544774328606,24,33,10.212121212121213
1,4,34,0,0,0,0,640,14,4,541,10,36,43,103,56,925,0,182,597,116,7.974137931034483,41,35,1,2,17,0,1,0,7,1,9,2,12,9,1.3333333333333333,12.88888888888889,102.77777777777777,9.666666666666666,8,0,0,28,9,3,82,3,2,0,0.10351201478743069,15.894736842105264,0.046486486486486484,0.3081081081081081,50,67,5.029850746268656
1,1,110,0,0,0,0,1099,22,2,1056,4,43,3,218,40,1453,0,136,1096,230,6.317391304347826,84,92,0,6,18,0,0,0,0,0,4,2,9,9,1.0,25.555555555555557,161.44444444444446,25.555555555555557,8,0,1,28,9,0,200,13,0,2,0.03787878787878788,16.17391304347826,0.0020646937370956643,0.48726772195457674,54,54,6.555555555555555
1,6,26,1,115,114,0,501,12,2,436,5,91,8,211,57,830,0,118,493,103,8.058252427184467,37,34,0,3,2,0,0,0,3,0,0,2,2,15,0.13333333333333333,6.866666666666666,55.333333333333336,51.5,1,0,0,51,2,2,80,0,0,0,0.13073394495412843,66.6,0.00963855421686747,0.3963855421686747,12,14,24.5
1,1,269,0,0,0,0,2445,59,2,2372,2,85,22,464,51,3042,0,133,2423,512,5.94140625,183,206,0,15,21,0,0,0,0,0,0,6,18,11,1.6363636363636365,46.54545454545455,276.54545454545456,28.444444444444443,18,0,1,46,9,2,468,13,1,0,0.021500843170320406,120.4,0.007232084155161078,0.19625246548323472,6,16,38.0625
1,6,1319,0,0,0,0,11632,829,2,9900,11,373,383,2545,1349,15812,3,1632,11249,2796,5.6552217453505005,744,1165,18,140,163,0,3,0,18,3,23,20,147,61,2.4098360655737703,45.83606557377049,259.21311475409834,19.020408163265305,137,1,25,497,257,36,2309,51,16,30,0.13626262626262625,175.16666666666666,0.024222109790032885,0.2643561851758158,48,48,87.08333333333333
1,3,33,1,23,22,0,453,2,3,280,13,24,0,134,173,624,0,37,453,101,6.178217821782178,26,40,2,0,8,0,0,0,1,0,0,0,7,4,1.75,25.25,156.0,14.428571428571429,6,0,0,45,33,0,89,1,0,0,0.6178571428571429,13.142857142857142,0.0,0.27403846153846156,10,15,12.333333333333334
1,0,0,0,0,0,0,1512,0,12,605,11,28,202,0,705,1539,0,27,1310,26,59.19230769230769,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,0,0,0,15,0,0,0,0,0,0,1.165289256198347,3.25,0.13125406107862247,0.03508771929824561,2,60,1.45
1,1,9,3,91,88,3,703,8,2,369,12,87,42,142,250,1130,6,335,605,103,10.970873786407767,53,23,3,1,16,0,2,0,1,0,6,2,7,14,0.5,7.357142857142857,80.71428571428571,14.714285714285714,3,1,3,51,42,4,34,2,0,6,0.704225352112676,8.770491803278688,0.03716814159292035,0.42743362831858406,55,61,8.737704918032787
1,3,46,0,0,0,0,429,15,3,410,1,20,9,87,10,553,0,37,420,95,5.821052631578947,28,36,2,2,10,0,0,0,1,0,1,0,8,6,1.3333333333333333,15.833333333333334,92.16666666666667,11.875,8,0,0,10,0,1,81,2,1,0,0.024390243902439025,21.5,0.0162748643761302,0.22423146473779385,4,18,7.555555555555556
1,17,99,2,90,88,6,1407,42,2,1149,16,146,146,653,112,2395,25,310,1261,315,7.603174603174603,100,134,2,11,24,0,1,0,8,0,16,0,27,20,1.35,15.75,119.75,11.666666666666666,21,0,2,68,18,2,190,4,2,10,0.19817653015857334,234.66666666666666,0.12395506257992564,1.5951120404143513,26,33,9.484848484848484
1,0,16,2,14,12,1,135,0,2,128,1,12,4,25,3,174,0,14,131,29,6.0,9,11,0,1,1,0,0,0,0,0,0,0,1,1,1.0,29.0,174.0,29.0,0,0,0,2,0,1,25,0,0,1,0.0234375,4.166666666666667,0.022988505747126436,0.22413793103448276,7,12,4.166666666666667
1,0,0,0,0,0,0,5207,2,28,1934,8,90,526,0,2747,5337,0,130,4681,88,60.64772727272727,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.0,0,0,0,63,0,0,0,0,0,0,1.420372285418821,5.607142857142858,0.09855724189619637,0.0487165074011617,2,60,3.1166666666666667
1,3,44,0,0,0,0,810,33,2,710,4,47,49,136,51,1056,0,110,761,148,7.135135135135135,49,44,3,4,18,0,0,0,3,0,5,2,10,6,1.6666666666666667,24.666666666666668,176.0,14.8,5,1,4,34,0,4,105,1,4,9,0.07183098591549296,5.938775510204081,0.04640151515151515,0.23295454545454544,17,61,4.868852459016393
1,2,57,2,35,33,0,686,12,3,613,5,38,7,138,66,887,0,63,679,149,5.953020134228188,46,57,4,1,6,0,2,0,3,0,1,0,12,10,1.2,14.9,88.7,12.416666666666666,7,1,0,31,11,2,126,1,0,2,0.10766721044045677,25.875,0.007891770011273957,0.2266065388951522,4,15,14.266666666666667
1,0,0,0,0,0,0,1365,2,48,572,18,25,144,0,649,1392,0,27,1221,23,60.52173913043478,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,0,0,0,14,0,0,2,0,0,0,1.1346153846153846,1.5416666666666665,0.10344827586206896,0.03879310344827586,2,60,1.4333333333333333
1,0,152,2,63,61,0,1838,33,2,1678,14,95,72,320,88,2374,0,216,1766,397,5.979848866498741,123,156,0,14,32,0,2,0,0,0,2,0,17,9,1.8888888888888888,44.111111111111114,263.77777777777777,23.352941176470587,16,0,0,46,18,2,302,4,0,27,0.10488676996424315,73.25,0.05992753623188406,0.9016822961068485,7,28,9.571428571428573
1,4,33,0,0,0,0,522,14,4,428,10,31,43,93,51,773,0,158,479,103,7.504854368932039,33,33,0,2,13,0,1,0,7,1,6,0,11,8,1.375,12.875,96.625,9.363636363636363,7,0,0,23,9,3,78,3,2,0,0.1191588785046729,4.219178082191781,0.055627425614489,0.32470892626131953,50,73,4.219178082191781
1,8,11,0,0,0,0,488,0,3,394,1,35,51,62,43,664,0,114,437,77,8.623376623376624,24,25,1,1,19,0,6,0,0,0,6,5,2,7,0.2857142857142857,11.0,94.85714285714286,38.5,0,1,0,40,0,1,57,1,0,4,0.10913705583756345,3.9285714285714284,0.07680722891566265,0.26506024096385544,13,56,3.9285714285714284
1,4,33,0,0,0,0,521,14,4,423,10,31,47,93,51,771,0,157,474,103,7.485436893203883,33,33,0,2,12,0,1,0,7,1,6,0,11,8,1.375,12.875,96.375,9.363636363636363,7,0,0,23,9,3,78,3,2,0,0.12056737588652482,4.357142857142858,0.0609597924773022,0.324254215304799,50,70,4.357142857142858
1,11,130,0,0,0,0,1938,102,2,1607,8,91,101,366,230,2765,0,461,1837,408,6.776960784313726,131,163,9,10,64,0,13,1,18,6,10,0,44,28,1.5714285714285714,14.571428571428571,98.75,9.272727272727273,25,2,0,140,35,6,303,8,3,10,0.1431238332296204,36.95652173913044,0.036528028933092226,0.2990958408679928,35,37,23.08108108108108
1,10,42,5,87,82,0,914,33,2,713,10,109,14,147,187,1205,0,144,900,179,6.731843575418995,73,46,0,9,5,0,0,0,5,0,2,2,10,21,0.47619047619047616,8.523809523809524,57.38095238095238,17.9,7,0,0,90,20,5,141,4,4,4,0.26227208976157085,49.333333333333336,0.011618257261410789,0.24149377593360996,9,13,23.307692307692307
1,6,18,0,0,0,0,401,9,3,342,8,27,10,61,49,669,9,198,391,77,8.688311688311689,26,26,1,0,5,0,1,0,4,1,5,0,5,9,0.5555555555555556,8.555555555555555,74.33333333333333,15.4,3,0,0,33,3,1,54,0,0,9,0.14327485380116958,6.909090909090909,0.014947683109118086,0.40059790732436473,68,68,3.9411764705882355
1,3,43,0,0,0,0,739,29,2,649,6,30,20,182,70,1044,0,123,719,139,7.510791366906475,59,42,0,6,20,0,0,0,2,0,5,4,16,1,16.0,139.0,1044.0,8.6875,11,2,0,39,9,0,103,4,0,0,0.10785824345146379,39.0,0.019157088122605363,0.2921455938697318,39,44,7.7727272727272725
1,2,12,0,57,57,0,382,4,3,227,9,40,24,53,131,1481,0,1046,358,74,20.013513513513512,42,19,0,3,3,0,0,0,1,0,11,7,5,4,1.25,18.5,370.25,14.8,4,1,1,33,16,1,44,1,1,1,0.5770925110132159,26.833333333333336,0.016205266711681297,0.7420661715057394,75,75,14.653333333333334
1,14,167,3,186,183,16,3119,154,2,2710,10,275,284,1153,125,5040,192,576,2835,617,8.168557536466775,264,220,4,36,38,0,6,0,5,0,34,0,41,37,1.1081081081081081,16.675675675675677,136.21621621621622,15.048780487804878,24,0,20,105,6,0,425,16,0,28,0.09223991771161583,471.33333333333337,0.11528383259144906,1.4440971157947924,26,33,16.242424242424242
1,3,115,0,0,0,0,1983,116,2,1242,11,108,41,431,700,2858,0,444,1942,435,6.570114942528735,138,162,3,15,29,0,11,1,19,4,19,0,40,23,1.7391304347826086,18.91304347826087,124.26086956521739,10.875,40,0,7,209,151,5,334,10,2,0,0.5636070853462157,40.63636363636364,0.014345696291112667,0.30615815255423373,47,52,17.057692307692307
1,2,4,3,16,13,1,80,2,5,72,1,16,2,15,6,113,0,18,78,16,7.0625,6,4,0,0,0,0,0,0,0,0,0,0,1,3,0.3333333333333333,5.333333333333333,37.666666666666664,16.0,0,0,0,6,0,0,15,0,0,0,0.08333333333333333,5.714285714285714,0.017699115044247787,0.2920353982300885,6,9,4.666666666666666
1,1,17,0,0,0,0,321,0,2,307,1,14,6,100,8,498,0,77,315,58,8.586206896551724,22,19,0,1,7,0,0,0,4,0,3,0,7,1,7.0,58.0,498.0,8.285714285714286,5,1,0,8,0,0,44,1,0,0,0.026058631921824105,23.0,0.012048192771084338,0.35542168674698793,39,44,4.538461538461538
1,2,57,2,103,101,1,868,24,2,751,5,67,43,619,74,1646,0,159,825,181,9.0939226519337,57,61,0,18,11,0,1,0,4,0,8,13,15,6,2.5,30.166666666666668,274.3333333333333,12.066666666666666,9,1,4,43,5,2,123,2,1,2,0.0985352862849534,56.285714285714285,0.02612393681652491,0.4726609963547995,24,16,49.5625
1,0,20,0,0,0,0,252,2,2,250,1,33,0,43,2,349,0,54,252,49,7.122448979591836,20,18,0,1,5,0,1,0,1,0,1,3,3,5,0.6,9.8,69.8,16.333333333333332,1,1,0,1,0,0,39,0,0,0,0.008,7.466666666666667,0.0,0.27793696275071633,23,29,4.137931034482758
1,2,46,0,0,0,0,525,10,2,505,1,22,12,136,8,758,0,97,513,105,7.219047619047619,27,38,0,5,7,0,1,0,5,0,4,0,7,5,1.4,21.0,151.6,15.0,5,2,2,8,0,1,84,4,0,0,0.015841584158415842,30.0,0.0158311345646438,0.3073878627968338,39,44,5.9743589743589745
1,2,221,0,0,0,0,3096,132,2,2865,10,48,104,639,127,3924,5,184,2992,594,6.606060606060606,255,194,2,19,25,0,1,0,2,0,10,10,21,18,1.1666666666666667,33.0,218.0,28.285714285714285,14,0,13,70,11,9,483,10,2,8,0.044328097731239094,64.53846153846153,0.026503567787971458,0.21100917431192662,25,15,56.06666666666667
1,7,13,0,0,0,0,429,15,3,329,12,21,32,66,68,545,0,50,397,82,6.646341463414634,25,33,0,0,10,0,0,0,3,0,3,0,5,4,1.25,20.5,136.25,16.4,3,1,0,53,4,1,69,1,0,1,0.2066869300911854,3.4318181818181817,0.05871559633027523,0.21284403669724772,2,44,3.4318181818181817
1,3,37,6,54,48,12,861,2,3,750,10,63,31,118,80,1150,3,168,830,91,12.637362637362637,38,32,0,5,11,20,1,0,0,0,26,2,5,6,0.8333333333333334,15.166666666666666,191.66666666666666,18.2,3,0,1,13,4,0,71,1,0,1,0.10666666666666667,11.846153846153845,0.026956521739130435,0.25130434782608696,17,102,3.666666666666667
1,0,0,0,0,0,0,894,0,56,394,7,16,121,0,379,911,0,17,773,15,60.733333333333334,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,1,0,0,8,0,0,0,0,0,0,0.9619289340101523,1.2678571428571428,0.132821075740944,0.03732162458836443,2,60,1.2678571428571428
